epoch,test_acc,train_acc,test_clik,train_clik,test_plik,train_plik
1,0.11376953125,0.11226174645390072,-0.23018526,-0.23018901,11151.595010403109,-357.893270846891
2,0.11376953125,0.11226174645390072,-0.23014536,-0.23015247,11151.986541893339,-355.70828232541135
3,0.11376953125,0.11226174645390072,-0.23012446,-0.23013394,11152.181641778981,-354.60986212726857
4,0.11376953125,0.11226174645390072,-0.23011355,-0.23012474,11152.279785375425,-354.0690915776995
5,0.11376953125,0.11226174645390072,-0.23010789,-0.23012029,11152.30601308829,-353.83192636483545
6,0.11376953125,0.11226174645390072,-0.23010497,-0.23011807,11152.316133257842,-353.718290570283
7,0.11376953125,0.11226174645390072,-0.2301033,-0.23011701,11152.286985223622,-353.70056360450326
8,0.11376953125,0.11226174645390072,-0.23010242,-0.23011659,11152.236103846595,-353.73484341902986
9,0.11376953125,0.11226174645390072,-0.2301019,-0.23011622,11152.253167848503,-353.7004454327471
10,0.11376953125,0.11226174645390072,-0.23010164,-0.23011607,11152.22773741786,-353.7197723477657
11,0.11376953125,0.11226174645390072,-0.23010151,-0.230116,11152.208440418837,-353.7363837999128
12,0.11376953125,0.11226174645390072,-0.23010135,-0.2301161,11152.210500202062,-353.74189237606333
13,0.11376953125,0.11226174645390072,-0.23010124,-0.23011604,11152.216760807463,-353.7327020831617
14,0.11376953125,0.11226174645390072,-0.23010121,-0.23011604,11152.199878409396,-353.74982862185425
15,0.11376953125,0.11226174645390072,-0.2301012,-0.23011594,11152.217043399547,-353.72704839732796
16,0.11376953125,0.11226174645390072,-0.2301012,-0.23011597,11152.214465090909,-353.73157983096644
17,0.11376953125,0.11226174645390072,-0.23010123,-0.23011604,11152.210977628834,-353.73872940241563
18,0.11376953125,0.11226174645390072,-0.2301012,-0.23011607,11152.187017525088,-353.76488677178713
19,0.11376953125,0.11226174645390072,-0.23010115,-0.23011604,11152.206170152798,-353.7442693003268
20,0.11376953125,0.11226174645390072,-0.23010115,-0.23011601,11152.202437847556,-353.7470250430688
21,0.11376953125,0.11226174645390072,-0.23010117,-0.23011604,11152.19441779639,-353.75577751610945
22,0.11376953125,0.11226174645390072,-0.23010114,-0.23011601,11152.148541206645,-353.80092168398005
23,0.11376953125,0.11226174645390072,-0.23010114,-0.230116,11152.151374443216,-353.7971118849091
24,0.11376953125,0.11226174645390072,-0.23010115,-0.230116,11152.13107621448,-353.81741011364466
25,0.11376953125,0.11226174645390072,-0.23010115,-0.23011597,11152.11972334196,-353.8268098611643
26,0.11376953125,0.11226174645390072,-0.23010114,-0.230116,11152.14800603492,-353.8004802932046
27,0.11376953125,0.11226174645390072,-0.2301011,-0.23011597,11152.127039981333,-353.8199815030421
28,0.11376953125,0.11226174645390072,-0.23010114,-0.230116,11152.12558193057,-353.82290439755525
29,0.11376953125,0.11226174645390072,-0.2301011,-0.23011604,11152.148248470676,-353.80267926369925
30,0.11376953125,0.11226174645390072,-0.2301011,-0.230116,11152.174132327465,-353.7748422819095
31,0.11376953125,0.11226174645390072,-0.2301011,-0.230116,11152.170450323325,-353.77852428605
32,0.11376953125,0.11226174645390072,-0.2301011,-0.23011601,11152.13252690057,-353.81742427130484
33,0.11376953125,0.11226174645390072,-0.23010111,-0.230116,11152.135985406743,-353.8129892026318
34,0.11376953125,0.11226174645390072,-0.2301011,-0.230116,11152.15453850199,-353.7944361073842
35,0.11376953125,0.11226174645390072,-0.23010111,-0.23011601,11152.11908157037,-353.8308696015047
36,0.11376953125,0.11226174645390072,-0.2301011,-0.23011601,11152.144299155529,-353.80565201634636
37,0.11376953125,0.11226174645390072,-0.23010108,-0.230116,11152.157850154877,-353.79136859512255
38,0.11376953125,0.11226174645390072,-0.2301011,-0.230116,11152.15432464333,-353.79464996604474
39,0.11376953125,0.11226174645390072,-0.23010108,-0.23011597,11152.147950363165,-353.79931526183464
40,0.11376953125,0.11226174645390072,-0.23010108,-0.230116,11152.121533734198,-353.82768501580176
41,0.11376953125,0.11226174645390072,-0.23010108,-0.230116,11152.110256421223,-353.8389623287767
42,0.11376953125,0.11226174645390072,-0.23010108,-0.230116,11152.144180303894,-353.80503844610575
43,0.11376953125,0.11226174645390072,-0.23010108,-0.23011604,11152.15210484534,-353.79906702966036
44,0.11376953125,0.11226174645390072,-0.23010108,-0.23011601,11152.167896427138,-353.78229888536225
45,0.11376953125,0.11226174645390072,-0.2301011,-0.23011597,11152.14329725816,-353.8037242262144
46,0.11376953125,0.11226174645390072,-0.23010108,-0.23011601,11152.127422566693,-353.822772745807
47,0.11376953125,0.11226174645390072,-0.23010108,-0.23011597,11152.11532571447,-353.8319399105294
48,0.11376953125,0.11226174645390072,-0.23010108,-0.23011597,11152.10767539676,-353.8395902282391
49,0.11376953125,0.11226174645390072,-0.2301011,-0.23011597,11152.103264156121,-353.84375732825356
50,0.11376953125,0.11226174645390072,-0.23010108,-0.23011597,11152.101078464082,-353.8461871609179
51,0.11376953125,0.11226174645390072,-0.23010105,-0.23011601,11152.122059086645,-353.8283803664799
52,0.11376953125,0.11226174645390072,-0.23010105,-0.23011601,11152.094848200544,-353.8555912525808
53,0.11376953125,0.11226174645390072,-0.23010105,-0.230116,11152.123945446489,-353.8255174441365
54,0.11376953125,0.11226174645390072,-0.23010111,-0.230116,11152.05967322964,-353.8893013797351
55,0.11376953125,0.11226174645390072,-0.2301011,-0.23011597,11152.050355360121,-353.8966661242539
56,0.11376953125,0.11226174645390072,-0.2301011,-0.23011597,11152.079295532803,-353.86772595157163
57,0.11376953125,0.11226174645390072,-0.23010111,-0.23011597,11152.008837518375,-353.938183966
58,0.11376953125,0.11226174645390072,-0.2301011,-0.23011597,11151.9973164282,-353.94970505617493
59,0.11376953125,0.11226174645390072,-0.2301011,-0.23011597,11151.980703881063,-353.96631760331184
60,0.11376953125,0.11226174645390072,-0.23010111,-0.23011594,11151.950581202962,-353.994487156413
61,0.11376953125,0.11226174645390072,-0.23010114,-0.23011594,11151.929263362452,-354.0153167156732
62,0.11376953125,0.11226174645390072,-0.23010114,-0.230116,11151.935247120353,-354.01323920777213
63,0.11376953125,0.11226174645390072,-0.23010114,-0.230116,11151.937902565613,-354.0105837625124
64,0.11376953125,0.11226174645390072,-0.23010115,-0.230116,11151.873651924558,-354.07483440356737
65,0.11376953125,0.11226174645390072,-0.23010114,-0.230116,11151.914336202699,-354.0341501254261
66,0.11376953125,0.11226174645390072,-0.23010114,-0.23011601,11151.8582954331,-354.09116745752544
67,0.11376953125,0.11226174645390072,-0.23010114,-0.23011601,11151.85528052423,-354.0941823663943
68,0.11376953125,0.11226174645390072,-0.2301011,-0.230116,11151.918563741696,-354.03041086767917
69,0.11376953125,0.11226174645390072,-0.2301011,-0.23011601,11151.905049988109,-354.04490118376634
70,0.11376953125,0.11226174645390072,-0.23010108,-0.230116,11151.774524241506,-354.1746945084942
71,0.11376953125,0.11226174645390072,-0.23010108,-0.23011601,11151.824240513362,-354.1259547991376
