epoch,test_acc,train_acc,test_clik,train_clik,test_plik,train_plik,accept_prob
19,0.9787109375,0.9975066489361702,-0.009766402,-0.0007346312,-2323.24702064341,-2269.6608771497577,0.948936170212766
20,0.98046875,0.9982878989361702,-0.009114358,-0.00049957127,-2316.6544217630453,-2255.485119776351,0.9659574468085106
21,0.98056640625,0.9985704787234042,-0.009480176,-0.00046503078,-2320.482704845558,-2253.5827948724136,0.9659574468085106
22,0.97998046875,0.9981050531914893,-0.010307148,-0.00053531013,-2328.775670960397,-2257.8227977304164,0.9702127659574468
23,0.9779296875,0.9966755319148937,-0.01094101,-0.0009631246,-2335.1049117134335,-2283.4822844551327,0.9787234042553191
24,0.9818359375,0.9985206117021277,-0.010011591,-0.0004360584,-2325.948106284194,-2251.99569844728,0.9531914893617022
25,0.98115234375,0.9986037234042553,-0.01016483,-0.0004169027,-2327.2889313439837,-2250.654793236684,0.9659574468085106
26,0.9802734375,0.9992353723404256,-0.009966105,-0.00024878918,-2325.3401744195303,-2240.606476528295,0.9744680851063829
27,0.980859375,0.9991688829787234,-0.010840479,-0.00026897178,-2334.070614933822,-2241.8041297195887,0.9872340425531915
28,0.979296875,0.9983045212765957,-0.011419499,-0.00054455403,-2340.01181590382,-2258.4900645000116,0.9957446808510638
29,0.98115234375,0.99921875,-0.010459762,-0.00024579657,-2330.5417488730095,-2240.6919249212883,0.9659574468085106
30,0.98154296875,0.9990026595744681,-0.009932223,-0.00035179313,-2325.1682489471623,-2246.953609283466,0.9744680851063829
31,0.9806640625,0.9981881648936171,-0.01062407,-0.0005330486,-2332.087341972978,-2257.8295580832073,0.9659574468085106
32,0.9814453125,0.9993018617021276,-0.010772332,-0.00019889254,-2333.6336055799693,-2237.8438449903697,0.9914893617021276
33,0.98349609375,0.9994514627659574,-0.010314363,-0.0001783432,-2328.9390429773453,-2236.4960040369156,1.0
34,0.9818359375,0.9990026595744681,-0.011636787,-0.00028782524,-2342.0077081552454,-2242.9093480936,0.9914893617021276
35,0.98037109375,0.9989860372340426,-0.012276992,-0.00036325067,-2348.247722527497,-2247.272842308991,0.9744680851063829
36,0.97958984375,0.9975731382978723,-0.01275153,-0.00077371404,-2353.057198515048,-2271.9647455121185,0.9872340425531915
37,0.98076171875,0.9993018617021276,-0.010282734,-0.00019914536,-2328.344782319969,-2237.4661574038923,0.948936170212766
38,0.982421875,0.9997340425531915,-0.010519041,-0.00011109704,-2330.576770112094,-2232.0521858187285,0.9702127659574468
39,0.9822265625,0.9997340425531915,-0.010281493,-0.00011367021,-2328.2262893442867,-2232.2315760378597,0.9957446808510638
40,0.981640625,0.9992353723404256,-0.011316532,-0.00020948559,-2338.7253265238296,-2238.1291408396255,0.9914893617021276
41,0.98037109375,0.99921875,-0.011694214,-0.00024361773,-2342.5644567084746,-2240.239373929544,0.9872340425531915
42,0.97919921875,0.9973071808510638,-0.012421338,-0.000918302,-2349.9292200427267,-2280.813958964846,0.9787234042553191
43,0.98134765625,0.9991190159574468,-0.011037107,-0.00030365528,-2336.0869043688986,-2243.9351576190206,0.9446808510638298
44,0.9830078125,0.9998171542553191,-0.010183147,-7.815156e-5,-2327.5597718897484,-2230.417391175332,0.9872340425531915
45,0.9830078125,0.9993849734042554,-0.009801801,-0.00018338657,-2323.786275099909,-2236.771455954706,0.9914893617021276
46,0.98232421875,0.9998337765957447,-0.00986606,-5.5653076e-5,-2324.2818529461374,-2228.9604387138834,1.0
47,0.9830078125,0.9999833776595745,-0.010259838,-1.0794507e-5,-2328.31318706695,-2226.362476472296,1.0
48,0.98369140625,1.0,-0.0099579,-2.9765015e-6,-2325.3484001995994,-2225.947987908311,1.0
49,0.98359375,1.0,-0.010001595,-2.3304167e-6,-2325.8248699366177,-2225.948741874012,1.0
50,0.9837890625,1.0,-0.010060356,-1.9469148e-6,-2326.3168485406504,-2225.830102028297,1.0
51,0.9837890625,1.0,-0.010127386,-1.6601246e-6,-2327.0616692092594,-2225.887419567662,1.0
52,0.98388671875,1.0,-0.010190317,-1.4391917e-6,-2327.6731917101406,-2225.856367855098,1.0
53,0.98388671875,1.0,-0.010259311,-1.2571332e-6,-2328.3494483802515,-2225.831767243524,0.9957446808510638
54,0.98388671875,1.0,-0.010330145,-1.1039247e-6,-2329.2310469806653,-2225.9958298266392,1.0
55,0.98408203125,1.0,-0.0103994645,-9.741567e-7,-2330.104485545322,-2226.1682907827344,1.0
56,0.98408203125,1.0,-0.01047343,-8.6608776e-7,-2330.8328408423554,-2226.150507402767,1.0
57,0.98408203125,1.0,-0.010560794,-7.702793e-7,-2331.8318822085885,-2226.270158294591,1.0
58,0.98408203125,1.0,-0.010626064,-6.8939846e-7,-2332.336124717225,-2226.116853247364,1.0
59,0.984375,1.0,-0.010694586,-6.180634e-7,-2332.9616085821544,-2226.05283819975,1.0
60,0.98447265625,1.0,-0.010766892,-5.538404e-7,-2333.7682180422844,-2226.13253367129,1.0
61,0.98447265625,1.0,-0.010845343,-4.9644495e-7,-2334.6512381504244,-2226.2275946713007,1.0
62,0.984375,1.0,-0.010918846,-4.4745227e-7,-2335.398176243026,-2226.2365620745904,1.0
63,0.984375,1.0,-0.010994974,-4.0257405e-7,-2336.1233103218883,-2226.197727216354,1.0
64,0.9845703125,1.0,-0.011072142,-3.6290677e-7,-2337.1222784291904,-2226.422632546718,1.0
65,0.9845703125,1.0,-0.011147244,-3.286218e-7,-2337.752481459751,-2226.299756140559,1.0
66,0.9845703125,1.0,-0.011221189,-2.9708696e-7,-2338.524889683856,-2226.3308237274573,1.0
67,0.98447265625,1.0,-0.011297317,-2.6941908e-7,-2339.209726941229,-2226.2527170371422,1.0
68,0.98447265625,1.0,-0.011366173,-2.4526156e-7,-2339.8637094710475,-2226.216697259665,1.0
69,0.98447265625,1.0,-0.011440826,-2.2284237e-7,-2340.533978089499,-2226.1390921015245,1.0
70,0.98447265625,1.0,-0.01151234,-2.0377149e-7,-2341.037307481311,-2225.926135943301,1.0
71,0.9845703125,1.0,-0.011572668,-1.8642501e-7,-2341.731343540214,-2226.015844470672,1.0
72,0.98447265625,1.0,-0.011642842,-1.7168148e-7,-2342.45844180375,-2226.0403293013164,1.0
73,0.9845703125,1.0,-0.011707404,-1.575445e-7,-2342.9073014033747,-2225.8427184287248,1.0
74,0.98447265625,1.0,-0.011763412,-1.4575053e-7,-2343.325698417199,-2225.7003263230968,1.0
75,0.98447265625,1.0,-0.011825805,-1.344255e-7,-2344.194010225656,-2225.9440267445243,1.0
76,0.98466796875,1.0,-0.011882965,-1.2441733e-7,-2344.8996338123816,-2226.077447972855,0.9957446808510638
77,0.98466796875,1.0,-0.011947267,-1.15866236e-7,-2345.5590535634938,-2226.0933416583384,1.0
78,0.98466796875,1.0,-0.012002844,-1.0839906e-7,-2345.984585940989,-2225.9626475015302,1.0
79,0.98466796875,1.0,-0.012062105,-1.01355326e-7,-2346.6035450352792,-2225.988570751666,1.0
80,0.98466796875,1.0,-0.012108792,-9.521524e-8,-2346.9076306999154,-2225.825430101478,1.0
81,0.98466796875,1.0,-0.0121691795,-8.9842196e-8,-2347.5289075516266,-2225.8425027343546,1.0
82,0.98466796875,1.0,-0.012215254,-8.480475e-8,-2348.003770623756,-2225.8563167945754,1.0
83,0.98466796875,1.0,-0.012268721,-8.018233e-8,-2348.653340381398,-2225.9709412383986,1.0
84,0.9845703125,1.0,-0.012321997,-7.622824e-8,-2349.105989876063,-2225.8905928673685,1.0
85,0.98447265625,1.0,-0.012359528,-7.225147e-8,-2349.4505682413105,-2225.859627450594,1.0
86,0.9845703125,1.0,-0.0124153,-6.844798e-8,-2350.0995601391323,-2225.9506671399713,1.0
87,0.9845703125,1.0,-0.01246356,-6.527813e-8,-2350.3782900418582,-2225.7466018712576,1.0
88,0.9845703125,1.0,-0.012510391,-6.222449e-8,-2350.606488270858,-2225.5063093865156,1.0
89,0.9845703125,1.0,-0.012567287,-5.90276e-8,-2351.2921406737128,-2225.6228078788677,1.0
90,0.98447265625,1.0,-0.012631195,-5.5876598e-8,-2351.922590763113,-2225.6140003048727,1.0
91,0.98447265625,1.0,-0.012694892,-5.3048108e-8,-2352.6391350156127,-2225.693404327795,1.0
92,0.98447265625,1.0,-0.012759701,-5.0136972e-8,-2353.4380704552077,-2225.8440632925976,1.0
93,0.98447265625,1.0,-0.012821183,-4.7358544e-8,-2353.8907459350276,-2225.6817649379345,1.0
94,0.98447265625,1.0,-0.012886221,-4.47035e-8,-2354.4204595871834,-2225.560928662597,1.0
95,0.98447265625,1.0,-0.012954302,-4.198786e-8,-2355.183852639783,-2225.643357384985,1.0
96,0.98447265625,1.0,-0.01302278,-3.9479836e-8,-2355.5432177644134,-2225.317788092597,1.0
97,0.98447265625,1.0,-0.013097101,-3.6882415e-8,-2356.339302967103,-2225.370507611228,1.0
98,0.9841796875,1.0,-0.013182463,-3.4383753e-8,-2357.141905471981,-2225.319337759931,1.0
99,0.98447265625,1.0,-0.013259987,-3.1857883e-8,-2357.9350965969174,-2225.337139295498,1.0
100,0.984375,1.0,-0.013340966,-2.9557317e-8,-2358.7363879968566,-2225.328508725894,1.0
