epoch,test_acc,train_acc,test_clik,train_clik,test_plik,train_plik,accept_prob
23,0.95712890625,0.9632923315602836,-0.01517082,-0.012756,4664.636692957391,4050.9848527474296,0.0
24,0.95791015625,0.9653978280141844,-0.0147051,-0.012132089,4669.2939042611015,4088.4196061653984,0.0
25,0.959375,0.9671431737588653,-0.014295102,-0.011555469,4673.393879847039,4123.016774134148,0.0
26,0.9615234375,0.9684397163120568,-0.013918067,-0.011018894,4677.164219812859,4155.211293177117,0.0
27,0.9623046875,0.9701684397163121,-0.013574263,-0.010513805,4680.602269129266,4185.51659102868,0.0
28,0.96318359375,0.9715148492907801,-0.013255273,-0.010035634,4683.792164759148,4214.206837610711,0.0
29,0.96396484375,0.9729111258865248,-0.012964517,-0.009585495,4686.699727015008,4241.215199427117,0.0
30,0.964453125,0.97400820035461,-0.012701301,-0.009161907,4689.331891016473,4266.630482630242,0.0
31,0.96435546875,0.9751717641843972,-0.012462909,-0.00876366,4691.715802149285,4290.525319056023,0.0
32,0.9646484375,0.9761691046099291,-0.012243387,-0.008384728,4693.911023096551,4313.26121993493,0.0
33,0.96513671875,0.9772994237588652,-0.0120443795,-0.008028712,4695.90110488366,4334.622181848992,0.0
34,0.9658203125,0.978197030141844,-0.011854072,-0.007683634,4697.804181055535,4355.3268632454765,0.0
35,0.96611328125,0.9793273492907801,-0.011671635,-0.0073536565,4699.628544764031,4375.125508265008,0.0
36,0.96640625,0.9804742907801419,-0.011504746,-0.007033788,4701.2974366707695,4394.317616419305,0.0
37,0.96669921875,0.9812222960992908,-0.011356951,-0.006733945,4702.775395349969,4412.308186487664,0.0
38,0.96728515625,0.9820367907801418,-0.011207648,-0.006436757,4704.268422083367,4430.139485315789,0.0
39,0.9681640625,0.9829676418439717,-0.011077974,-0.0061536655,4705.565159754266,4447.1249589486015,0.0
40,0.96904296875,0.9837987588652483,-0.010956856,-0.0058843037,4706.776333765496,4463.286671595086,0.0
41,0.96923828125,0.9845412234042553,-0.010853929,-0.0056226905,4707.805607752312,4478.983479456414,0.0
42,0.96962890625,0.9850232712765957,-0.01076841,-0.0053841104,4708.660801844109,4493.298268274773,0.0
43,0.96953125,0.9857380319148936,-0.010692479,-0.0051478087,4709.420109705437,4507.476368860711,0.0
44,0.969921875,0.986220079787234,-0.010626297,-0.004927293,4710.081921534051,4520.707325891961,0.0
45,0.96982421875,0.9869182180851064,-0.010578803,-0.0047194213,4710.556874231805,4533.179615931023,0.0
46,0.96982421875,0.9875166223404256,-0.010551043,-0.0045240764,4710.834469751824,4544.900319056023,0.0
47,0.97021484375,0.9881150265957447,-0.010519949,-0.004331645,4711.14541335534,4556.446186975945,0.0
48,0.9701171875,0.9885970744680851,-0.010510922,-0.0041542156,4711.235676722039,4567.091969446648,0.0
49,0.96982421875,0.9890458776595744,-0.010520015,-0.0039914283,4711.144749598016,4576.8591966195,0.0
50,0.97021484375,0.9895279255319149,-0.01053141,-0.0038241805,4711.030804590691,4586.894078211297,0.0
51,0.9703125,0.9899601063829787,-0.0105442945,-0.0036577042,4710.901951746453,4596.882649378289,0.0
52,0.9705078125,0.9903091755319149,-0.010566886,-0.0034930578,4710.676045374383,4606.7614335579765,0.0
53,0.970703125,0.9907081117021277,-0.01056141,-0.0033102855,4710.730793909539,4617.727772669305,0.0
54,0.97080078125,0.9911901595744681,-0.010571122,-0.003134307,4710.633679346551,4628.286473230828,0.0
55,0.9705078125,0.9918384308510638,-0.010575127,-0.0029496083,4710.593632654656,4639.368397669305,0.0
56,0.97060546875,0.992403590425532,-0.010589879,-0.0027746474,4710.446110682,4649.866047815789,0.0
57,0.97080078125,0.9928523936170213,-0.010626876,-0.002616481,4710.076138452996,4659.356038050164,0.0
58,0.97119140625,0.9934674202127659,-0.0106551815,-0.0024535025,4709.793087915887,4669.13475509118,0.0
59,0.971484375,0.993966090425532,-0.010705514,-0.0023034886,4709.289761499871,4678.135579065789,0.0
60,0.971484375,0.99453125,-0.010763681,-0.0021566497,4708.7080964608085,4686.945912317742,0.0
61,0.9712890625,0.9949966755319148,-0.010828378,-0.0020248098,4708.0611238045585,4694.856312708367,0.0
62,0.971484375,0.995345744680851,-0.010905257,-0.0018941354,4707.2923249764335,4702.696774439324,0.0
63,0.9716796875,0.9956615691489362,-0.010988953,-0.0017709197,4706.455372766961,4710.089718775262,0.0
64,0.97177734375,0.9959940159574469,-0.011096704,-0.0016629277,4705.377858118523,4716.56924148034,0.0
65,0.97216796875,0.996376329787234,-0.011191839,-0.0015441037,4704.426503138055,4723.698674158562,0.0
66,0.972265625,0.9967087765957446,-0.0112982495,-0.0014337078,4703.362400965203,4730.322430567254,0.0
67,0.97236328125,0.996908244680851,-0.011387248,-0.0013243767,4702.472424463738,4736.882298426141,0.0
68,0.97255859375,0.9972240691489361,-0.011495906,-0.0012126473,4701.385838465203,4743.586064295281,0.0
69,0.97265625,0.9976063829787234,-0.01159899,-0.0011044462,4700.354992823113,4750.078122095574,0.0
70,0.97197265625,0.9979554521276596,-0.011720012,-0.0010109791,4699.144780115594,4755.686154322137,0.0
71,0.9720703125,0.9982712765957447,-0.011853595,-0.0009181322,4697.808949427117,4761.256966547478,0.0
72,0.9720703125,0.9984873670212766,-0.012001913,-0.00084086554,4696.3257722420585,4765.8929681343925,0.0
73,0.97197265625,0.9985704787234042,-0.012161271,-0.0007635503,4694.732190088738,4770.53188033532,0.0
74,0.972265625,0.998686835106383,-0.012316018,-0.00069833803,4693.18471236657,4774.444619135369,0.0
75,0.97265625,0.9988863031914894,-0.012494027,-0.0006357876,4691.4046296639335,4778.197644190301,0.0
76,0.9724609375,0.998969414893617,-0.012716433,-0.0005852114,4689.18056960534,4781.232216791619,0.0
77,0.97255859375,0.9990691489361702,-0.012907541,-0.00054415985,4687.2694901986015,4783.695309595574,0.0
78,0.97275390625,0.9991190159574468,-0.0131567195,-0.000503291,4684.777699427117,4786.147437052239,0.0
79,0.97275390625,0.9991023936170212,-0.013408851,-0.00047420853,4682.256382898797,4787.892388300408,0.0
80,0.973046875,0.9991356382978723,-0.013657191,-0.00044482015,4679.772984461297,4789.655690149773,0.0
81,0.9732421875,0.9991023936170212,-0.0138992,-0.0004094625,4677.352909998406,4791.777150110711,0.0
82,0.97333984375,0.9992021276595745,-0.014136613,-0.00038278656,4674.978764490594,4793.377705530633,0.0
83,0.97255859375,0.9993018617021276,-0.014362629,-0.00034996355,4672.718617395867,4795.34708686303,0.0
84,0.9724609375,0.9993018617021276,-0.014662034,-0.00032680613,4669.724553064812,4796.7365312142265,0.0
85,0.9728515625,0.9994514627659574,-0.014848223,-0.00031193503,4667.862675623406,4797.628796534051,0.0
86,0.97138671875,0.9980053191489362,-0.015398145,-0.0006678463,4662.363453821648,4776.274121241082,0.0
87,0.97138671875,0.9982712765957447,-0.015847366,-0.00055880134,4657.87123580407,4782.816819147576,0.0
88,0.9716796875,0.9988364361702128,-0.01641873,-0.00049519324,4652.157597498406,4786.633305506219,0.0
89,0.97138671875,0.9984375,-0.016525267,-0.0005372908,4651.092228846062,4784.107449488152,0.0
90,0.9716796875,0.9977393617021276,-0.016396442,-0.0007022232,4652.380467371453,4774.211506800164,0.0
91,0.97255859375,0.9989527925531915,-0.016428588,-0.00039147455,4652.059025721062,4792.856427149285,0.0
92,0.9712890625,0.9986535904255319,-0.017128164,-0.0004928134,4645.063252405633,4786.776093439568,0.0
93,0.96943359375,0.997938829787234,-0.017678002,-0.00061536813,4639.564885096062,4779.4228105111015,0.0
94,0.9708984375,0.9984873670212766,-0.01751333,-0.00050199317,4641.211613611687,4786.225308374871,0.0
95,0.9703125,0.9983543882978724,-0.01800955,-0.0005832724,4636.249394373406,4781.348553614129,0.0
96,0.97001953125,0.9979886968085107,-0.01819173,-0.00065415644,4634.427586512078,4777.095513300408,0.0
97,0.96669921875,0.9962599734042553,-0.019969007,-0.0011272621,4616.654835657586,4748.709172205437,0.0
98,0.96865234375,0.9970744680851064,-0.018709954,-0.0008383275,4629.245366053094,4766.045247034539,0.0
99,0.96923828125,0.9975232712765958,-0.018577393,-0.00069823116,4630.570973352898,4774.451027826775,0.0
100,0.969921875,0.9980385638297873,-0.018549072,-0.00056440796,4630.854176477898,4782.480420069207,0.0
